entity,state,year,sector,sales_mwh,revenue_$,price_per_kwh,flag_missing_price,flag_missing_sales,flag_missing_revenue,flag_high_price,flag_low_price,calc_price_per_kwh,flag_price_mismatch,qa_status,confidence_score
Florida Power & Light Co,FL,2024,industrial,4837136.0,388560000.0,0.08032852500000001,False,False,False,False,False,0.08032852497841698,False,OK,100
Florida Public Utilities Co,FL,2024,industrial,77249.0,4625000.0,0.059871325,False,False,False,False,False,0.05987132519514816,False,OK,100
Gainesville Regional Utilities,FL,2024,industrial,176908.0,22523000.0,0.12731476,False,False,False,False,False,0.12731476247541096,False,OK,100
"Glades Electric Coop, Inc",FL,2024,industrial,110139.0,15161000.0,0.13765333,False,False,False,False,False,0.13765332897520405,False,OK,100
JEA,FL,2024,industrial,2690679.0,213552000.0,0.079367327,False,False,False,False,False,0.07936732698326333,False,OK,100
Kissimmee Utility Authority,FL,2024,industrial,150994.0,16633400.000000002,0.11015934,False,False,False,False,False,0.11015934407989722,False,OK,100
"Peace River Electric Coop, Inc",FL,2024,industrial,738.0,169000.0,0.22899729000000002,False,False,False,True,False,0.22899728997289973,False,HIGH_PRICE,90
"Sumter Electric Coop, Inc",FL,2024,industrial,1033135.0,92054800.0,0.08910239199999999,False,False,False,False,False,0.08910239223334801,False,OK,100
Suwannee Valley Elec Coop Inc,FL,2024,industrial,102096.0,7948000.0,0.07784830000000001,False,False,False,False,False,0.07784829963955493,False,OK,100
"Talquin Electric Coop, Inc",FL,2024,industrial,113188.0,9758000.0,0.08621055200000001,False,False,False,False,False,0.08621055235537337,False,OK,100
Tampa Electric Co,FL,2024,industrial,2018713.0,162399700.0,0.08044714600000001,False,False,False,False,False,0.08044714627586982,False,OK,100
"Tri-County Electric Coop, Inc (FL)",FL,2024,industrial,139571.0,10381700.0,0.074382931,False,False,False,False,False,0.07438293055147559,False,OK,100
"West Florida El Coop Assn, Inc",FL,2024,industrial,119487.0,8701000.0,0.072819637,False,False,False,False,False,0.07281963728271695,False,OK,100
Withlacoochee River Elec Coop,FL,2024,industrial,309972.0,16810600.0,0.05423264,False,False,False,False,False,0.054232640367517064,False,OK,100
Albany Utility Board,GA,2024,industrial,595.0,16100.000000000002,0.027058824000000002,False,False,False,False,True,0.027058823529411767,False,LOW_PRICE,85
Altamaha Electric Member Corp,GA,2024,industrial,8400.0,1234200.0,0.14692857,False,False,False,False,False,0.14692857142857144,False,OK,100
Canoochee Electric Member Corp,GA,2024,industrial,67944.0,7201100.0,0.10598581,False,False,False,False,False,0.10598581184504886,False,OK,100
Carroll Electric Member Corp - (GA),GA,2024,industrial,274301.0,20373000.0,0.07427242299999999,False,False,False,False,False,0.07427242335973985,False,OK,100
Central Georgia El Member Corp,GA,2024,industrial,334806.0,23748000.0,0.070930628,False,False,False,False,False,0.07093062848336051,False,OK,100
City of Buford,GA,2024,industrial,99548.0,10169300.0,0.10215474000000001,False,False,False,False,False,0.10215473942218829,False,OK,100
